,20191001,20191002,20191003,20191004,20191007,20191008,20191009,20191010,20191011,20191014,20191015,20191016,20191017,20191018,20191021,20191022,20191023,20191024,20191025,20191028,20191029,20191030,20191031,20191101
CAT,0.9675274951136914,0.7671339390003221,0.9282041183249123,0.8854800517129705,0.5719247407296743,0.7235394180186221,0.027670384147558662,0.5741584856031077,0.6948933872039529,-0.554898998727172,0.856483846703692,-0.22151481979233154,0.40673729102141065,0.6800591771592663,0.2733434147343676,0.2552744222089355,-0.6366203987395374,0.5566686084841842,0.5849059944801681,0.024228164324816292,0.45712762792261213,0.3880316918187741,0.733105995491782,0.7752486999621513
DIS,0.9267830922514508,0.26872621255421986,0.27458025737556596,0.8385249584575372,0.11624940239052432,0.3578992240639354,0.004113771472714765,0.720237109077237,0.6499070011568656,-0.01565228124776511,0.5662601584196135,0.5799948643710615,-0.38550944529842407,0.9191163292485167,-0.5563020138727917,0.7143075548926188,0.5295273141368156,0.36950600046060333,0.38896371591090706,0.4565656530793138,-0.1341717723509946,-0.03869896454098302,0.16334306250968994,0.6581683010162005
JNJ,0.4180705105974399,0.9069586596809739,0.7298564144037747,0.7326768264066782,-0.6665522554376412,0.7775311383997964,0.35852863603621715,0.8343013283216335,0.43745779457292,0.24023890723398364,-0.5118719187373222,0.1400336209573172,0.04733881520414217,0.8934847702466799,0.2094936399066089,0.35850652494553675,0.8705485486711408,-0.2795911612899509,0.7955690901292262,0.48439909103732387,0.49908956833410484,0.2333741136362893,0.2323427484178449,-0.6299048789879074
WMT,0.8421405281938728,0.8680902777584346,0.9231378165393338,0.9114798391776286,-0.3120507392000069,0.8406169663773476,0.3047897335317881,0.45121574550003685,0.5488142095755411,0.531231639255719,-0.05471198206266701,-0.4821005897352726,-0.37501750321174304,0.9255084608002436,0.3919496613027258,0.6923153634545749,0.8371364529312352,0.4261616640334632,0.8073426961833504,0.44008084503372374,0.12773090402154474,0.8134347917647359,0.811889635095336,-0.0035738496146304564
HD,0.9183744853728723,0.9477023720988039,0.9565427700336392,0.06380903131707878,0.20394083734101345,0.6918053347513303,0.40860904875479176,0.6416383063227697,0.8807571826718289,0.6408539281450394,0.529181232636614,0.3984532673269092,0.5559287281459941,-0.6995926993297856,0.04001589956219954,0.4755028846235515,0.47892187748482956,-0.03247350774706507,-0.2580848809961614,0.418829271810205,-0.1561809655925545,0.8184368079241704,0.8100591602287752,0.5200818029553418
INTC,0.9474389715717464,0.9384266043878272,0.9601789458573011,0.8656907074989613,0.5938499306246072,0.8043169393349934,-0.5316161145646454,0.817558421739878,0.8422802474184785,-0.2044944021697563,0.8565960766829656,-0.04667238298814475,0.716052718837539,0.5857830087934782,0.37605983555572725,0.5269160292182123,0.2596864520967556,0.1939232476579596,0.6901184622815486,0.03332021812703244,-0.36023361793188086,0.8250200167375475,-0.36504640924022175,-0.10065802072158977
MSFT,0.9662793142802899,0.7440845522469821,0.9519468015113937,0.8896133464514465,0.19768281543143676,0.5066433212752249,-0.20044901830968007,0.7273161929870001,0.5169640550575257,0.13670480149511982,0.8144661691627267,0.14114897479916105,0.6076293489856276,0.6638264428729215,0.42324848445047114,-0.3456987030105995,-0.03554943287248349,0.10143795356659395,-0.08448486001045045,-0.020335669918175002,-0.4718350317197107,0.8572464158347695,0.6550319056858186,-0.1741947302868051
JPM,0.9721668230418269,0.881538166931655,0.8227300299381781,0.9819423916727741,0.3875885598480379,0.7987276819913912,-0.03050317951330159,0.5646642244424793,0.7870655351466005,0.2741367678897154,0.7144347633580229,0.012554570528287382,0.7421856738073986,-0.7014385486484538,0.4896987766840466,0.443280758517374,-0.11259138208269999,0.8399422406416389,0.8453872599507386,-0.3578896626040552,-0.11914620789350754,0.3933015795956325,0.22851770902949692,0.7173045803924805
VZ,0.7931284803044616,0.8837270976914361,0.6502860411933955,0.715093748791439,0.41224531007164134,0.5228737512038638,0.2239095406353205,0.5337848475250933,0.4300606321265509,0.29697341512568404,0.5277572169517669,0.15022132439047797,0.2799127745380063,-0.7300875979791241,-0.2884928712404126,0.6099085537958496,0.7316923547427266,-0.026308515796931466,-0.32873782138234703,0.166275904844754,0.1115422320185877,0.22450248256524874,-0.1177762127687258,-0.5130959100806636
PFE,0.8260642777098037,0.7723321900158127,0.8780493014361109,0.7153961324493046,0.0570381007302749,0.8457964713722632,0.1583763441307749,0.7393327977897368,0.2444086063317505,-0.015313755526290017,0.42272574430523263,-0.03153403474391143,0.37887751377779716,0.5910072278718405,0.326695331751924,0.6025734230794874,-0.6366686447419171,0.2587696869631036,0.7510995332249053,-0.04638218708491531,0.27401210129964626,-0.003428829525941668,0.3155824590902002,-0.5904662017695979
CVX,0.9516325346153804,0.8378468549832875,0.9210674797183787,0.4805620792454513,0.7497592049288975,0.4340911334681459,-0.28880579227167424,0.25674749520172224,0.5769197277192154,0.1974496636028636,0.6254593738055172,0.0835715268093555,0.7023961155198621,0.12909204358573428,0.4136685122283312,0.6263743100010342,0.30779638002118215,-0.08898423526911997,0.8080127790466698,0.5142972241647202,0.4282691708881108,-0.47314168626281117,0.21990332998084544,0.16092650000582845
CSCO,0.9634276189410769,0.904617332793021,0.9700916898644346,0.7145763592005118,0.617395285735497,0.4495242319094897,0.12719003406892235,-0.10327348488091048,0.5326645051249266,0.5864687232598597,0.6349145647206141,0.45925386867607804,0.5960315456516053,0.7111759093015003,0.2349737939206028,0.5644205824547249,0.6543708116082512,0.3124205521766798,0.649717959804578,0.3269087587177703,0.48035980335458855,0.7268297694272222,-0.06696694068679768,-0.41751628444688377
TRV,0.8989942434020353,0.9251502688536068,0.5352850326396251,0.8963226602227219,0.6137227034366265,0.6614904766150759,-0.2707608025615907,0.6246220073930726,0.5984918346119222,-0.45970864008267986,-0.18009828060250754,0.4384355902262363,0.12464754274477291,-0.7423983791173112,-0.23683467584764206,0.29323165861713135,0.5529785844317929,0.5073750170821145,-0.042143092160042944,0.4731415561738963,0.5199125896447149,0.6072443894203761,-0.19022114439084822,0.09345947543361945
UNH,-0.01407026363024134,-0.015323786640708978,0.7527691826026196,0.9142493994101146,0.38982103268497276,0.017291648805517278,-0.7113641605687056,0.6131922480000519,0.2764680526850916,0.30001174393156466,0.8095364788075133,-0.12083487776675417,-0.11952584907144341,-0.5958800400027127,0.7113059915937618,0.3361424993623908,0.7012168861490258,-0.0012067638646950716,0.5448751746616523,0.382013809962891,0.3719240854667037,0.7849127802396006,0.6079573482669574,-0.6748145283991615
NKE,0.9374350957832543,0.4621147022359041,0.9301380266652136,0.8773440842041923,0.6230271144616952,0.5636104606754753,-0.19911740633439487,0.501399552846518,0.6980695291060782,0.19566735189610926,-0.07937513251555281,0.3762136200635892,0.824946291856633,-0.7996600703207888,0.6468928437958555,0.7428880613763473,0.4255490057122576,0.3744093435222851,0.27523280885737567,0.6282232941972485,-0.32614162708279865,0.7081945607305441,0.8969509814729817,-0.5957993842086164
GS,0.9258612214392095,0.805742016714001,0.9030838177306211,0.9449474009299155,0.6305961322088852,0.7399412121804524,-0.025195903803101834,0.8481340717604223,0.8961487567030287,-0.3727020676831345,0.6463318569785133,0.3858740893171179,0.4221026068226516,-0.5433435916993737,-0.1307498671602221,0.6492041372005263,0.6288243821441221,0.616415094113264,0.901848411902226,0.12579379636557944,-0.012195843682625917,0.5156741413953105,0.5839265594648853,0.635732513148928
V,-0.38578406090333733,0.8742031398328941,0.9451652488714274,0.7926644721861515,0.7146646732793173,0.8279315068738218,-0.5188744281649056,0.7012010420512435,0.42964393684398283,0.43663868260894956,0.6168503243932489,0.6815393441502156,0.34982993477919466,0.7670155060603405,0.6802659646691002,0.1962307405349636,0.8958898776290944,0.5392993884447562,-0.11857125896650694,-0.3743467933942922,-0.07993131635918657,0.8713382328331879,0.5791822321224032,0.06723299875003683
AAPL,0.7931955236757459,0.9557303640299277,0.963077112481938,0.8653765869433725,0.5983414789665329,0.6542556560128561,0.43511172375892665,0.6383449964434358,0.43409543615635604,0.3199627684963479,-0.41130354801809726,-0.1246539351373836,0.6396290243027001,-0.4790250473705057,-0.23152166563982618,0.5561517049582613,0.37427038243397354,0.7751656604590083,0.7661775468659481,-0.14042154801362697,-0.6467857084482478,0.41730225073096794,0.07762677955472472,0.8096749242739015
WBA,0.7662540963068831,0.7068220031332947,0.9132750985144996,0.8679107456482711,-0.26308580046762997,0.4786623496344042,-0.421044786745255,0.37734425028590945,0.2531841404173583,0.009113051348335708,0.6775567162050248,-0.4958465735210971,-0.49068126154476127,0.7819273832632806,-0.19711345904661712,0.24513229080142865,-0.4163353691703034,0.6856597273110241,0.7842484375944734,0.6267843493371107,0.6604310296106884,0.10489471239485432,0.8283650727916072,0.6709994858300643
DOW,0.9754491129612793,0.08065826864926373,0.8465009008583632,-0.020393330379045307,0.34731483669538,0.2117899223503349,0.06823109423806793,0.3370079816556399,0.5432662375901368,0.21788616542209127,0.6074311583066402,0.005280076257472906,0.6290454145824803,-0.2695480477282636,-0.5132579686113005,0.7341331996800302,-0.5425315188720249,0.5864962912299642,0.7000058425426428,0.2192476731732429,0.6391189894171502,0.8684088647768763,0.6430228750333948,0.4720682527549255
