Name,Time,Cumulative PnL
S17,2019-Oct-28 17:28:06.859000,-1952.295657
S17,2019-Oct-28 17:29:28.641000,-1186.828109
S17,2019-Oct-28 17:30:48.173000,-945.039365
S17,2019-Oct-28 17:32:03.891000,-759.755630
S17,2019-Oct-28 17:33:20.606000,-799.114542
S17,2019-Oct-28 17:34:26.479000,-285.368499
S17,2019-Oct-28 17:35:47.829000,-436.683223
S17,2019-Oct-28 17:37:05.670000,-742.955052
S17,2019-Oct-28 17:38:18.430000,-283.521252
S17,2019-Oct-28 17:39:47.918000,-245.245681
S17,2019-Oct-28 17:41:05.448000,-245.254541
S17,2019-Oct-28 17:42:22.337000,58.898629
S17,2019-Oct-28 17:43:34.591000,98.429198
S17,2019-Oct-28 17:44:55.292000,-60.670802
S17,2019-Oct-28 17:45:59.841000,138.204198
S17,2019-Oct-28 17:47:09.973000,356.998031
S17,2019-Oct-28 17:48:24.944000,847.645631
S17,2019-Oct-28 17:49:35.645000,594.065734
S17,2019-Oct-28 17:50:44.972000,376.590102
S17,2019-Oct-28 17:51:52.409000,-69.255418
S17,2019-Oct-28 17:52:53.765000,47.046552
S17,2019-Oct-28 17:54:03.127000,-729.390545
S17,2019-Oct-28 17:55:04.788000,-296.371406
S17,2019-Oct-28 17:56:12.960000,-513.995835
S17,2019-Oct-28 17:57:20.705000,-767.891463
S17,2019-Oct-28 17:58:24.884000,-949.244549
S17,2019-Oct-28 17:59:49.431000,-1162.280755
S17,2019-Oct-28 18:01:10.143000,-621.804355
S17,2019-Oct-28 18:02:21.338000,-491.392377
S17,2019-Oct-28 18:03:30.897000,-571.399354
S17,2019-Oct-28 18:04:45.830000,-1059.011811
S17,2019-Oct-28 18:05:48.433000,-1269.074265
S17,2019-Oct-28 18:07:00.856000,-1187.739798
S17,2019-Oct-28 18:08:06.856000,-1350.059225
S17,2019-Oct-28 18:09:25.391000,-1066.136935
S17,2019-Oct-28 18:10:29.750000,-1107.196935
S17,2019-Oct-28 18:11:36.488000,-1107.196935
S17,2019-Oct-28 18:12:47.753000,-1309.104497
S17,2019-Oct-28 18:13:52.264000,-1187.419550
S17,2019-Oct-28 18:14:54.264000,-1065.681377
S17,2019-Oct-28 18:16:03.232000,-659.806177
S17,2019-Oct-28 18:17:20.615000,-177.293503
S17,2019-Oct-28 18:18:37.174000,-261.213652
S17,2019-Oct-28 18:19:37.271000,-170.562570
S17,2019-Oct-28 18:20:37.395000,-308.809082
S17,2019-Oct-28 18:21:38.592000,-172.138010
S17,2019-Oct-28 18:22:42.985000,-408.006624
S17,2019-Oct-28 18:23:59.922000,-413.461104
S17,2019-Oct-28 18:25:19.324000,-181.453105
S17,2019-Oct-28 18:26:33.991000,40.904541
S17,2019-Oct-28 18:27:49.283000,-70.641659
S17,2019-Oct-28 18:29:02.469000,41.113834
S17,2019-Oct-28 18:30:08.779000,0.371373
S17,2019-Oct-28 18:31:14.690000,71.137309
S17,2019-Oct-28 18:32:25.211000,566.851677
S17,2019-Oct-28 18:33:35.194000,784.161717
S17,2019-Oct-28 18:34:46.116000,1509.141717
S17,2019-Oct-28 18:35:53.239000,1013.364249
S17,2019-Oct-28 18:36:55.965000,916.854249
S17,2019-Oct-28 18:37:59.490000,918.379750
S17,2019-Oct-28 18:39:06.855000,746.235135
