Name,Time,Cumulative PnL
T3MSFT,2019-Oct-02 17:41:51.818000,-351.805590
T3MSFT,2019-Oct-02 17:43:08.291000,-351.805590
T3MSFT,2019-Oct-02 17:44:24.775000,-357.925590
T3MSFT,2019-Oct-02 17:45:35.173000,-357.425590
T3MSFT,2019-Oct-02 17:46:47.178000,-367.925590
T3MSFT,2019-Oct-02 17:47:49.789000,-370.045590
T3MSFT,2019-Oct-02 17:48:54.465000,-360.045590
T3MSFT,2019-Oct-02 17:50:13.125000,-387.572022
T3MSFT,2019-Oct-02 17:51:23.111000,-392.192022
T3MSFT,2019-Oct-02 17:52:27.827000,-392.812022
T3MSFT,2019-Oct-02 17:53:40.264000,-381.812022
T3MSFT,2019-Oct-02 17:54:50.296000,-362.812022
T3MSFT,2019-Oct-02 17:56:07.317000,-358.812022
T3MSFT,2019-Oct-02 17:57:22.217000,-366.812022
T3MSFT,2019-Oct-02 17:58:38.139000,-339.812022
T3MSFT,2019-Oct-02 17:59:48.763000,-350.339216
T3MSFT,2019-Oct-02 18:00:55.900000,-351.244216
T3MSFT,2019-Oct-02 18:02:11.125000,-352.994216
T3MSFT,2019-Oct-02 18:03:19.112000,-355.119216
T3MSFT,2019-Oct-02 18:04:31.836000,-341.369216
T3MSFT,2019-Oct-02 18:05:42.551000,-359.180255
T3MSFT,2019-Oct-02 18:06:55.373000,-364.180255
T3MSFT,2019-Oct-02 18:08:09.334000,-366.800255
T3MSFT,2019-Oct-02 18:09:11.974000,-356.328255
T3MSFT,2019-Oct-02 18:10:16.575000,-356.328255
T3MSFT,2019-Oct-02 18:11:18.448000,-356.328255
T3MSFT,2019-Oct-02 18:12:33.146000,-372.212076
T3MSFT,2019-Oct-02 18:13:46.108000,-362.332076
T3MSFT,2019-Oct-02 18:14:57.123000,-366.332076
T3MSFT,2019-Oct-02 18:16:00.776000,-355.832076
T3MSFT,2019-Oct-02 18:17:10.699000,-341.216658
T3MSFT,2019-Oct-02 18:18:19.728000,-344.981375
T3MSFT,2019-Oct-02 18:19:24.342000,-344.981375
T3MSFT,2019-Oct-02 18:20:25.610000,-347.101375
T3MSFT,2019-Oct-02 18:21:27.131000,-350.866248
T3MSFT,2019-Oct-02 18:22:37.799000,-351.360648
T3MSFT,2019-Oct-02 18:23:45.711000,-350.880648
T3MSFT,2019-Oct-02 18:25:03.390000,-350.372476
T3MSFT,2019-Oct-02 18:26:09.369000,-350.372476
T3MSFT,2019-Oct-02 18:27:16.478000,-357.257663
T3MSFT,2019-Oct-02 18:28:24.370000,-357.257663
T3MSFT,2019-Oct-02 18:29:46.168000,-354.877663
T3MSFT,2019-Oct-02 18:31:00.933000,-360.142515
T3MSFT,2019-Oct-02 18:32:06.569000,-360.282915
T3MSFT,2019-Oct-02 18:33:18.929000,-358.667915
T3MSFT,2019-Oct-02 18:34:30.963000,-357.817915
T3MSFT,2019-Oct-02 18:35:42.722000,-356.842966
T3MSFT,2019-Oct-02 18:36:54.452000,-356.962966
T3MSFT,2019-Oct-02 18:38:01.148000,-340.962966
T3MSFT,2019-Oct-02 18:39:11.176000,-345.727952
T3MSFT,2019-Oct-02 18:40:27.428000,-345.243752
T3MSFT,2019-Oct-02 18:41:57.657000,-348.080380
T3MSFT,2019-Oct-02 18:43:03.655000,-327.580380
T3MSFT,2019-Oct-02 18:44:11.279000,-333.845747
T3MSFT,2019-Oct-02 18:45:25.500000,-333.845747
T3MSFT,2019-Oct-02 18:46:27.944000,-307.965747
T3MSFT,2019-Oct-02 18:47:35.876000,-300.085747
T3MSFT,2019-Oct-02 18:48:41.517000,-290.085747
T3MSFT,2019-Oct-02 18:49:51.903000,-293.085747
T3MSFT,2019-Oct-02 18:51:03.289000,-305.434958
T3MSFT,2019-Oct-02 18:52:17.152000,-304.828103
T3MSFT,2019-Oct-02 18:53:24.239000,-304.828103
T3MSFT,2019-Oct-02 18:54:32.915000,-312.713783
T3MSFT,2019-Oct-02 18:55:53.122000,-306.833783
T3MSFT,2019-Oct-02 18:57:00.796000,-308.833783
T3MSFT,2019-Oct-02 18:58:20.622000,-302.833783
T3MSFT,2019-Oct-02 18:59:30.114000,-300.333783
T3MSFT,2019-Oct-02 19:00:35.597000,-281.833783
T3MSFT,2019-Oct-02 19:01:38.336000,-303.833783
T3MSFT,2019-Oct-02 19:02:47.619000,-313.953783
T3MSFT,2019-Oct-02 19:03:50.846000,-324.485098
T3MSFT,2019-Oct-02 19:05:00.825000,-324.485098
T3MSFT,2019-Oct-02 19:06:08.781000,-326.605098
T3MSFT,2019-Oct-02 19:07:17.358000,-307.605098
T3MSFT,2019-Oct-02 19:08:28.870000,-314.356799
T3MSFT,2019-Oct-02 19:09:34.877000,-314.421799
T3MSFT,2019-Oct-02 19:10:38.246000,-314.161853
T3MSFT,2019-Oct-02 19:11:44.870000,-314.121853
T3MSFT,2019-Oct-02 19:12:47.942000,-286.581853
T3MSFT,2019-Oct-02 19:13:54.271000,-282.501853
T3MSFT,2019-Oct-02 19:15:03.923000,-286.071853
T3MSFT,2019-Oct-02 19:16:13.788000,-298.370020
T3MSFT,2019-Oct-02 19:17:26.787000,-298.552420
T3MSFT,2019-Oct-02 19:18:31.148000,-298.072420
T3MSFT,2019-Oct-02 19:19:37.299000,-297.902420
T3MSFT,2019-Oct-02 19:20:48.588000,-290.227753
T3MSFT,2019-Oct-02 19:21:51.417000,-292.994732
T3MSFT,2019-Oct-02 19:22:55.165000,-292.994732
T3MSFT,2019-Oct-02 19:24:11.538000,-293.389061
T3MSFT,2019-Oct-02 19:25:21.423000,-292.509061
T3MSFT,2019-Oct-02 19:26:27.579000,-300.275973
T3MSFT,2019-Oct-02 19:27:40.334000,-308.162415
T3MSFT,2019-Oct-02 19:28:54.290000,-312.048856
T3MSFT,2019-Oct-02 19:29:55.676000,-312.048856
T3MSFT,2019-Oct-02 19:31:07.872000,-312.048856
T3MSFT,2019-Oct-02 19:32:16.607000,-300.408856
T3MSFT,2019-Oct-02 19:33:20.810000,-278.826703
T3MSFT,2019-Oct-02 19:34:25.329000,-278.826703
T3MSFT,2019-Oct-02 19:35:28.580000,-257.593324
T3MSFT,2019-Oct-02 19:36:34.104000,-256.713324
T3MSFT,2019-Oct-02 19:37:38.324000,-263.213324
T3MSFT,2019-Oct-02 19:38:42.558000,-263.213324
T3MSFT,2019-Oct-02 19:39:55.185000,-283.713324
T3MSFT,2019-Oct-02 19:41:13.336000,-264.833324
T3MSFT,2019-Oct-02 19:42:18.929000,-266.073324
T3MSFT,2019-Oct-02 19:43:25.178000,-202.073324
T3MSFT,2019-Oct-02 19:44:27.895000,-269.138552
T3MSFT,2019-Oct-02 19:45:32.684000,-274.024501
T3MSFT,2019-Oct-02 19:46:38.127000,-297.795548
T3MSFT,2019-Oct-02 19:47:47.674000,-297.795548
T3MSFT,2019-Oct-02 19:48:53.791000,-297.795548
T3MSFT,2019-Oct-02 19:49:57.944000,-302.680399
